Index Date,Ref CPI,Index Ratio,PDF Link,XML Link
1/1/2023,298.012,1.15374,CPI_20221213.pdf,CPI_20221213.xml
1/2/2023,298.00229,1.1537,CPI_20221213.pdf,CPI_20221213.xml
1/3/2023,297.99258,1.15366,CPI_20221213.pdf,CPI_20221213.xml
1/4/2023,297.98287,1.15363,CPI_20221213.pdf,CPI_20221213.xml
1/5/2023,297.97316,1.15359,CPI_20221213.pdf,CPI_20221213.xml
1/6/2023,297.96345,1.15355,CPI_20221213.pdf,CPI_20221213.xml
1/7/2023,297.95374,1.15351,CPI_20221213.pdf,CPI_20221213.xml
1/8/2023,297.94403,1.15348,CPI_20221213.pdf,CPI_20221213.xml
1/9/2023,297.93432,1.15344,CPI_20221213.pdf,CPI_20221213.xml
1/10/2023,297.92461,1.1534,CPI_20221213.pdf,CPI_20221213.xml
1/11/2023,297.9149,1.15336,CPI_20221213.pdf,CPI_20221213.xml
1/12/2023,297.90519,1.15333,CPI_20221213.pdf,CPI_20221213.xml
1/13/2023,297.89548,1.15329,CPI_20221213.pdf,CPI_20221213.xml
1/14/2023,297.88577,1.15325,CPI_20221213.pdf,CPI_20221213.xml
1/15/2023,297.87606,1.15321,CPI_20221213.pdf,CPI_20221213.xml
1/16/2023,297.86635,1.15318,CPI_20221213.pdf,CPI_20221213.xml
1/17/2023,297.85665,1.15314,CPI_20221213.pdf,CPI_20221213.xml
1/18/2023,297.84694,1.1531,CPI_20221213.pdf,CPI_20221213.xml
1/19/2023,297.83723,1.15306,CPI_20221213.pdf,CPI_20221213.xml
1/20/2023,297.82752,1.15303,CPI_20221213.pdf,CPI_20221213.xml
1/21/2023,297.81781,1.15299,CPI_20221213.pdf,CPI_20221213.xml
1/22/2023,297.8081,1.15295,CPI_20221213.pdf,CPI_20221213.xml
1/23/2023,297.79839,1.15291,CPI_20221213.pdf,CPI_20221213.xml
1/24/2023,297.78868,1.15287,CPI_20221213.pdf,CPI_20221213.xml
1/25/2023,297.77897,1.15284,CPI_20221213.pdf,CPI_20221213.xml
1/26/2023,297.76926,1.1528,CPI_20221213.pdf,CPI_20221213.xml
1/27/2023,297.75955,1.15276,CPI_20221213.pdf,CPI_20221213.xml
1/28/2023,297.74984,1.15272,CPI_20221213.pdf,CPI_20221213.xml
1/29/2023,297.74013,1.15269,CPI_20221213.pdf,CPI_20221213.xml
1/30/2023,297.73042,1.15265,CPI_20221213.pdf,CPI_20221213.xml
1/31/2023,297.72071,1.15261,CPI_20221213.pdf,CPI_20221213.xml
2/1/2023,297.711,1.15257,CPI_20230112.pdf,CPI_20230112.xml
2/2/2023,297.67836,1.15245,CPI_20230112.pdf,CPI_20230112.xml
2/3/2023,297.64571,1.15232,CPI_20230112.pdf,CPI_20230112.xml
2/4/2023,297.61307,1.1522,CPI_20230112.pdf,CPI_20230112.xml
2/5/2023,297.58043,1.15207,CPI_20230112.pdf,CPI_20230112.xml
2/6/2023,297.54779,1.15194,CPI_20230112.pdf,CPI_20230112.xml
2/7/2023,297.51514,1.15182,CPI_20230112.pdf,CPI_20230112.xml
2/8/2023,297.4825,1.15169,CPI_20230112.pdf,CPI_20230112.xml
2/9/2023,297.44986,1.15156,CPI_20230112.pdf,CPI_20230112.xml
2/10/2023,297.41721,1.15144,CPI_20230112.pdf,CPI_20230112.xml
2/11/2023,297.38457,1.15131,CPI_20230112.pdf,CPI_20230112.xml
2/12/2023,297.35193,1.15118,CPI_20230112.pdf,CPI_20230112.xml
2/13/2023,297.31929,1.15106,CPI_20230112.pdf,CPI_20230112.xml
2/14/2023,297.28664,1.15093,CPI_20230112.pdf,CPI_20230112.xml
2/15/2023,297.254,1.1508,CPI_20230112.pdf,CPI_20230112.xml
2/16/2023,297.22136,1.15068,CPI_20230112.pdf,CPI_20230112.xml
2/17/2023,297.18871,1.15055,CPI_20230112.pdf,CPI_20230112.xml
2/18/2023,297.15607,1.15043,CPI_20230112.pdf,CPI_20230112.xml
2/19/2023,297.12343,1.1503,CPI_20230112.pdf,CPI_20230112.xml
2/20/2023,297.09079,1.15017,CPI_20230112.pdf,CPI_20230112.xml
2/21/2023,297.05814,1.15005,CPI_20230112.pdf,CPI_20230112.xml
2/22/2023,297.0255,1.14992,CPI_20230112.pdf,CPI_20230112.xml
2/23/2023,296.99286,1.14979,CPI_20230112.pdf,CPI_20230112.xml
2/24/2023,296.96021,1.14967,CPI_20230112.pdf,CPI_20230112.xml
2/25/2023,296.92757,1.14954,CPI_20230112.pdf,CPI_20230112.xml
2/26/2023,296.89493,1.14941,CPI_20230112.pdf,CPI_20230112.xml
2/27/2023,296.86229,1.14929,CPI_20230112.pdf,CPI_20230112.xml
2/28/2023,296.82964,1.14916,CPI_20230112.pdf,CPI_20230112.xml
3/1/2023,296.797,1.14904,CPI_20230214.pdf,CPI_20230214.xml
3/2/2023,296.87355,1.14933,CPI_20230214.pdf,CPI_20230214.xml
3/3/2023,296.9501,1.14963,CPI_20230214.pdf,CPI_20230214.xml
3/4/2023,297.02665,1.14992,CPI_20230214.pdf,CPI_20230214.xml
3/5/2023,297.10319,1.15022,CPI_20230214.pdf,CPI_20230214.xml
3/6/2023,297.17974,1.15052,CPI_20230214.pdf,CPI_20230214.xml
3/7/2023,297.25629,1.15081,CPI_20230214.pdf,CPI_20230214.xml
3/8/2023,297.33284,1.15111,CPI_20230214.pdf,CPI_20230214.xml
3/9/2023,297.40939,1.15141,CPI_20230214.pdf,CPI_20230214.xml
3/10/2023,297.48594,1.1517,CPI_20230214.pdf,CPI_20230214.xml
3/11/2023,297.56248,1.152,CPI_20230214.pdf,CPI_20230214.xml
3/12/2023,297.63903,1.1523,CPI_20230214.pdf,CPI_20230214.xml
3/13/2023,297.71558,1.15259,CPI_20230214.pdf,CPI_20230214.xml
3/14/2023,297.79213,1.15289,CPI_20230214.pdf,CPI_20230214.xml
3/15/2023,297.86868,1.15318,CPI_20230214.pdf,CPI_20230214.xml
3/16/2023,297.94523,1.15348,CPI_20230214.pdf,CPI_20230214.xml
3/17/2023,298.02177,1.15378,CPI_20230214.pdf,CPI_20230214.xml
3/18/2023,298.09832,1.15407,CPI_20230214.pdf,CPI_20230214.xml
3/19/2023,298.17487,1.15437,CPI_20230214.pdf,CPI_20230214.xml
3/20/2023,298.25142,1.15467,CPI_20230214.pdf,CPI_20230214.xml
3/21/2023,298.32797,1.15496,CPI_20230214.pdf,CPI_20230214.xml
3/22/2023,298.40452,1.15526,CPI_20230214.pdf,CPI_20230214.xml
3/23/2023,298.48106,1.15556,CPI_20230214.pdf,CPI_20230214.xml
3/24/2023,298.55761,1.15585,CPI_20230214.pdf,CPI_20230214.xml
3/25/2023,298.63416,1.15615,CPI_20230214.pdf,CPI_20230214.xml
3/26/2023,298.71071,1.15644,CPI_20230214.pdf,CPI_20230214.xml
3/27/2023,298.78726,1.15674,CPI_20230214.pdf,CPI_20230214.xml
3/28/2023,298.86381,1.15704,CPI_20230214.pdf,CPI_20230214.xml
3/29/2023,298.94035,1.15733,CPI_20230214.pdf,CPI_20230214.xml
3/30/2023,299.0169,1.15763,CPI_20230214.pdf,CPI_20230214.xml
3/31/2023,299.09345,1.15793,CPI_20230214.pdf,CPI_20230214.xml
4/1/2023,299.17,1.15822,CPI_20230314.pdf,CPI_20230314.xml
4/2/2023,299.22567,1.15844,CPI_20230314.pdf,CPI_20230314.xml
4/3/2023,299.28133,1.15865,CPI_20230314.pdf,CPI_20230314.xml
4/4/2023,299.337,1.15887,CPI_20230314.pdf,CPI_20230314.xml
4/5/2023,299.39267,1.15908,CPI_20230314.pdf,CPI_20230314.xml
4/6/2023,299.44833,1.1593,CPI_20230314.pdf,CPI_20230314.xml
4/7/2023,299.504,1.15952,CPI_20230314.pdf,CPI_20230314.xml
4/8/2023,299.55967,1.15973,CPI_20230314.pdf,CPI_20230314.xml
4/9/2023,299.61533,1.15995,CPI_20230314.pdf,CPI_20230314.xml
4/10/2023,299.671,1.16016,CPI_20230314.pdf,CPI_20230314.xml
4/11/2023,299.72667,1.16038,CPI_20230314.pdf,CPI_20230314.xml
4/12/2023,299.78233,1.16059,CPI_20230314.pdf,CPI_20230314.xml
4/13/2023,299.838,1.16081,CPI_20230314.pdf,CPI_20230314.xml
4/14/2023,299.89367,1.16102,CPI_20230314.pdf,CPI_20230314.xml
4/15/2023,299.94933,1.16124,CPI_20230314.pdf,CPI_20230314.xml
4/16/2023,300.005,1.16146,CPI_20230314.pdf,CPI_20230314.xml
4/17/2023,300.06067,1.16167,CPI_20230314.pdf,CPI_20230314.xml
4/18/2023,300.11633,1.16189,CPI_20230314.pdf,CPI_20230314.xml
4/19/2023,300.172,1.1621,CPI_20230314.pdf,CPI_20230314.xml
4/20/2023,300.22767,1.16232,CPI_20230314.pdf,CPI_20230314.xml
4/21/2023,300.28333,1.16253,CPI_20230314.pdf,CPI_20230314.xml
4/22/2023,300.339,1.16275,CPI_20230314.pdf,CPI_20230314.xml
4/23/2023,300.39467,1.16296,CPI_20230314.pdf,CPI_20230314.xml
4/24/2023,300.45033,1.16318,CPI_20230314.pdf,CPI_20230314.xml
4/25/2023,300.506,1.16339,CPI_20230314.pdf,CPI_20230314.xml
4/26/2023,300.56167,1.16361,CPI_20230314.pdf,CPI_20230314.xml
4/27/2023,300.61733,1.16383,CPI_20230314.pdf,CPI_20230314.xml
4/28/2023,300.673,1.16404,CPI_20230314.pdf,CPI_20230314.xml
4/29/2023,300.72867,1.16426,CPI_20230314.pdf,CPI_20230314.xml
4/30/2023,300.78433,1.16447,CPI_20230314.pdf,CPI_20230314.xml
5/1/2023,300.84,1.16469,CPI_20230412.pdf,CPI_20230412.xml
5/2/2023,300.87213,1.16481,CPI_20230412.pdf,CPI_20230412.xml
5/3/2023,300.90426,1.16494,CPI_20230412.pdf,CPI_20230412.xml
5/4/2023,300.93639,1.16506,CPI_20230412.pdf,CPI_20230412.xml
5/5/2023,300.96852,1.16519,CPI_20230412.pdf,CPI_20230412.xml
5/6/2023,301.00065,1.16531,CPI_20230412.pdf,CPI_20230412.xml
5/7/2023,301.03277,1.16543,CPI_20230412.pdf,CPI_20230412.xml
5/8/2023,301.0649,1.16556,CPI_20230412.pdf,CPI_20230412.xml
5/9/2023,301.09703,1.16568,CPI_20230412.pdf,CPI_20230412.xml
5/10/2023,301.12916,1.16581,CPI_20230412.pdf,CPI_20230412.xml
5/11/2023,301.16129,1.16593,CPI_20230412.pdf,CPI_20230412.xml
5/12/2023,301.19342,1.16606,CPI_20230412.pdf,CPI_20230412.xml
5/13/2023,301.22555,1.16618,CPI_20230412.pdf,CPI_20230412.xml
5/14/2023,301.25768,1.16631,CPI_20230412.pdf,CPI_20230412.xml
5/15/2023,301.28981,1.16643,CPI_20230412.pdf,CPI_20230412.xml
5/16/2023,301.32194,1.16655,CPI_20230412.pdf,CPI_20230412.xml
5/17/2023,301.35406,1.16668,CPI_20230412.pdf,CPI_20230412.xml
5/18/2023,301.38619,1.1668,CPI_20230412.pdf,CPI_20230412.xml
5/19/2023,301.41832,1.16693,CPI_20230412.pdf,CPI_20230412.xml
5/20/2023,301.45045,1.16705,CPI_20230412.pdf,CPI_20230412.xml
5/21/2023,301.48258,1.16718,CPI_20230412.pdf,CPI_20230412.xml
5/22/2023,301.51471,1.1673,CPI_20230412.pdf,CPI_20230412.xml
5/23/2023,301.54684,1.16742,CPI_20230412.pdf,CPI_20230412.xml
5/24/2023,301.57897,1.16755,CPI_20230412.pdf,CPI_20230412.xml
5/25/2023,301.6111,1.16767,CPI_20230412.pdf,CPI_20230412.xml
5/26/2023,301.64323,1.1678,CPI_20230412.pdf,CPI_20230412.xml
5/27/2023,301.67535,1.16792,CPI_20230412.pdf,CPI_20230412.xml
5/28/2023,301.70748,1.16805,CPI_20230412.pdf,CPI_20230412.xml
5/29/2023,301.73961,1.16817,CPI_20230412.pdf,CPI_20230412.xml
5/30/2023,301.77174,1.1683,CPI_20230412.pdf,CPI_20230412.xml
5/31/2023,301.80387,1.16842,CPI_20230412.pdf,CPI_20230412.xml
6/1/2023,301.836,1.16854,CPI_20230510.pdf,CPI_20230510.xml
6/2/2023,301.8869,1.16874,CPI_20230510.pdf,CPI_20230510.xml
6/3/2023,301.9378,1.16894,CPI_20230510.pdf,CPI_20230510.xml
6/4/2023,301.9887,1.16914,CPI_20230510.pdf,CPI_20230510.xml
6/5/2023,302.0396,1.16933,CPI_20230510.pdf,CPI_20230510.xml
6/6/2023,302.0905,1.16953,CPI_20230510.pdf,CPI_20230510.xml
6/7/2023,302.1414,1.16973,CPI_20230510.pdf,CPI_20230510.xml
6/8/2023,302.1923,1.16992,CPI_20230510.pdf,CPI_20230510.xml
6/9/2023,302.2432,1.17012,CPI_20230510.pdf,CPI_20230510.xml
6/10/2023,302.2941,1.17032,CPI_20230510.pdf,CPI_20230510.xml
6/11/2023,302.345,1.17051,CPI_20230510.pdf,CPI_20230510.xml
6/12/2023,302.3959,1.17071,CPI_20230510.pdf,CPI_20230510.xml
6/13/2023,302.4468,1.17091,CPI_20230510.pdf,CPI_20230510.xml
6/14/2023,302.4977,1.17111,CPI_20230510.pdf,CPI_20230510.xml
6/15/2023,302.5486,1.1713,CPI_20230510.pdf,CPI_20230510.xml
6/16/2023,302.5995,1.1715,CPI_20230510.pdf,CPI_20230510.xml
6/17/2023,302.6504,1.1717,CPI_20230510.pdf,CPI_20230510.xml
6/18/2023,302.7013,1.17189,CPI_20230510.pdf,CPI_20230510.xml
6/19/2023,302.7522,1.17209,CPI_20230510.pdf,CPI_20230510.xml
6/20/2023,302.8031,1.17229,CPI_20230510.pdf,CPI_20230510.xml
6/21/2023,302.854,1.17249,CPI_20230510.pdf,CPI_20230510.xml
6/22/2023,302.9049,1.17268,CPI_20230510.pdf,CPI_20230510.xml
6/23/2023,302.9558,1.17288,CPI_20230510.pdf,CPI_20230510.xml
6/24/2023,303.0067,1.17308,CPI_20230510.pdf,CPI_20230510.xml
6/25/2023,303.0576,1.17327,CPI_20230510.pdf,CPI_20230510.xml
6/26/2023,303.1085,1.17347,CPI_20230510.pdf,CPI_20230510.xml
6/27/2023,303.1594,1.17367,CPI_20230510.pdf,CPI_20230510.xml
6/28/2023,303.2103,1.17386,CPI_20230510.pdf,CPI_20230510.xml
6/29/2023,303.2612,1.17406,CPI_20230510.pdf,CPI_20230510.xml
6/30/2023,303.3121,1.17426,CPI_20230510.pdf,CPI_20230510.xml
7/1/2023,303.363,1.17446,CPI_20230613.pdf,CPI_20230613.xml
7/2/2023,303.38765,1.17455,CPI_20230613.pdf,CPI_20230613.xml
7/3/2023,303.41229,1.17465,CPI_20230613.pdf,CPI_20230613.xml
7/4/2023,303.43694,1.17474,CPI_20230613.pdf,CPI_20230613.xml
7/5/2023,303.46158,1.17484,CPI_20230613.pdf,CPI_20230613.xml
7/6/2023,303.48623,1.17493,CPI_20230613.pdf,CPI_20230613.xml
7/7/2023,303.51087,1.17503,CPI_20230613.pdf,CPI_20230613.xml
7/8/2023,303.53552,1.17512,CPI_20230613.pdf,CPI_20230613.xml
7/9/2023,303.56016,1.17522,CPI_20230613.pdf,CPI_20230613.xml
7/10/2023,303.58481,1.17531,CPI_20230613.pdf,CPI_20230613.xml
7/11/2023,303.60945,1.17541,CPI_20230613.pdf,CPI_20230613.xml
7/12/2023,303.6341,1.17551,CPI_20230613.pdf,CPI_20230613.xml
7/13/2023,303.65874,1.1756,CPI_20230613.pdf,CPI_20230613.xml
7/14/2023,303.68339,1.1757,CPI_20230613.pdf,CPI_20230613.xml
7/15/2023,303.70803,1.17579,CPI_20230613.pdf,CPI_20230613.xml
7/16/2023,303.73268,1.17589,CPI_20230613.pdf,CPI_20230613.xml
7/17/2023,303.75732,1.17598,CPI_20230613.pdf,CPI_20230613.xml
7/18/2023,303.78197,1.17608,CPI_20230613.pdf,CPI_20230613.xml
7/19/2023,303.80661,1.17617,CPI_20230613.pdf,CPI_20230613.xml
7/20/2023,303.83126,1.17627,CPI_20230613.pdf,CPI_20230613.xml
7/21/2023,303.8559,1.17636,CPI_20230613.pdf,CPI_20230613.xml
7/22/2023,303.88055,1.17646,CPI_20230613.pdf,CPI_20230613.xml
7/23/2023,303.90519,1.17655,CPI_20230613.pdf,CPI_20230613.xml
7/24/2023,303.92984,1.17665,CPI_20230613.pdf,CPI_20230613.xml
7/25/2023,303.95448,1.17675,CPI_20230613.pdf,CPI_20230613.xml
7/26/2023,303.97913,1.17684,CPI_20230613.pdf,CPI_20230613.xml
7/27/2023,304.00377,1.17694,CPI_20230613.pdf,CPI_20230613.xml
7/28/2023,304.02842,1.17703,CPI_20230613.pdf,CPI_20230613.xml
7/29/2023,304.05306,1.17713,CPI_20230613.pdf,CPI_20230613.xml
7/30/2023,304.07771,1.17722,CPI_20230613.pdf,CPI_20230613.xml
7/31/2023,304.10235,1.17732,CPI_20230613.pdf,CPI_20230613.xml
8/1/2023,304.127,1.17741,CPI_20230712.pdf,CPI_20230712.xml
8/2/2023,304.15868,1.17754,CPI_20230712.pdf,CPI_20230712.xml
8/3/2023,304.19035,1.17766,CPI_20230712.pdf,CPI_20230712.xml
8/4/2023,304.22203,1.17778,CPI_20230712.pdf,CPI_20230712.xml
8/5/2023,304.25371,1.1779,CPI_20230712.pdf,CPI_20230712.xml
8/6/2023,304.28539,1.17803,CPI_20230712.pdf,CPI_20230712.xml
8/7/2023,304.31706,1.17815,CPI_20230712.pdf,CPI_20230712.xml
8/8/2023,304.34874,1.17827,CPI_20230712.pdf,CPI_20230712.xml
8/9/2023,304.38042,1.17839,CPI_20230712.pdf,CPI_20230712.xml
8/10/2023,304.4121,1.17852,CPI_20230712.pdf,CPI_20230712.xml
8/11/2023,304.44377,1.17864,CPI_20230712.pdf,CPI_20230712.xml
8/12/2023,304.47545,1.17876,CPI_20230712.pdf,CPI_20230712.xml
8/13/2023,304.50713,1.17889,CPI_20230712.pdf,CPI_20230712.xml
8/14/2023,304.53881,1.17901,CPI_20230712.pdf,CPI_20230712.xml
8/15/2023,304.57048,1.17913,CPI_20230712.pdf,CPI_20230712.xml
8/16/2023,304.60216,1.17925,CPI_20230712.pdf,CPI_20230712.xml
8/17/2023,304.63384,1.17938,CPI_20230712.pdf,CPI_20230712.xml
8/18/2023,304.66552,1.1795,CPI_20230712.pdf,CPI_20230712.xml
8/19/2023,304.69719,1.17962,CPI_20230712.pdf,CPI_20230712.xml
8/20/2023,304.72887,1.17974,CPI_20230712.pdf,CPI_20230712.xml
8/21/2023,304.76055,1.17987,CPI_20230712.pdf,CPI_20230712.xml
8/22/2023,304.79223,1.17999,CPI_20230712.pdf,CPI_20230712.xml
8/23/2023,304.8239,1.18011,CPI_20230712.pdf,CPI_20230712.xml
8/24/2023,304.85558,1.18023,CPI_20230712.pdf,CPI_20230712.xml
8/25/2023,304.88726,1.18036,CPI_20230712.pdf,CPI_20230712.xml
8/26/2023,304.91894,1.18048,CPI_20230712.pdf,CPI_20230712.xml
8/27/2023,304.95061,1.1806,CPI_20230712.pdf,CPI_20230712.xml
8/28/2023,304.98229,1.18072,CPI_20230712.pdf,CPI_20230712.xml
8/29/2023,305.01397,1.18085,CPI_20230712.pdf,CPI_20230712.xml
8/30/2023,305.04565,1.18097,CPI_20230712.pdf,CPI_20230712.xml
8/31/2023,305.07732,1.18109,CPI_20230712.pdf,CPI_20230712.xml
9/1/2023,305.109,1.18122,CPI_20230810.pdf,CPI_20230810.xml
9/2/2023,305.1284,1.18129,CPI_20230810.pdf,CPI_20230810.xml
9/3/2023,305.1478,1.18137,CPI_20230810.pdf,CPI_20230810.xml
9/4/2023,305.1672,1.18144,CPI_20230810.pdf,CPI_20230810.xml
9/5/2023,305.1866,1.18152,CPI_20230810.pdf,CPI_20230810.xml
9/6/2023,305.206,1.18159,CPI_20230810.pdf,CPI_20230810.xml
9/7/2023,305.2254,1.18167,CPI_20230810.pdf,CPI_20230810.xml
9/8/2023,305.2448,1.18174,CPI_20230810.pdf,CPI_20230810.xml
9/9/2023,305.2642,1.18182,CPI_20230810.pdf,CPI_20230810.xml
9/10/2023,305.2836,1.18189,CPI_20230810.pdf,CPI_20230810.xml
9/11/2023,305.303,1.18197,CPI_20230810.pdf,CPI_20230810.xml
9/12/2023,305.3224,1.18204,CPI_20230810.pdf,CPI_20230810.xml
9/13/2023,305.3418,1.18212,CPI_20230810.pdf,CPI_20230810.xml
9/14/2023,305.3612,1.18219,CPI_20230810.pdf,CPI_20230810.xml
9/15/2023,305.3806,1.18227,CPI_20230810.pdf,CPI_20230810.xml
9/16/2023,305.4,1.18234,CPI_20230810.pdf,CPI_20230810.xml
9/17/2023,305.4194,1.18242,CPI_20230810.pdf,CPI_20230810.xml
9/18/2023,305.4388,1.18249,CPI_20230810.pdf,CPI_20230810.xml
9/19/2023,305.4582,1.18257,CPI_20230810.pdf,CPI_20230810.xml
9/20/2023,305.4776,1.18264,CPI_20230810.pdf,CPI_20230810.xml
9/21/2023,305.497,1.18272,CPI_20230810.pdf,CPI_20230810.xml
9/22/2023,305.5164,1.18279,CPI_20230810.pdf,CPI_20230810.xml
9/23/2023,305.5358,1.18287,CPI_20230810.pdf,CPI_20230810.xml
9/24/2023,305.5552,1.18294,CPI_20230810.pdf,CPI_20230810.xml
9/25/2023,305.5746,1.18302,CPI_20230810.pdf,CPI_20230810.xml
9/26/2023,305.594,1.18309,CPI_20230810.pdf,CPI_20230810.xml
9/27/2023,305.6134,1.18317,CPI_20230810.pdf,CPI_20230810.xml
9/28/2023,305.6328,1.18324,CPI_20230810.pdf,CPI_20230810.xml
9/29/2023,305.6522,1.18332,CPI_20230810.pdf,CPI_20230810.xml
9/30/2023,305.6716,1.18339,CPI_20230810.pdf,CPI_20230810.xml
10/1/2023,305.691,1.18347,CPI_20230913.pdf,CPI_20230913.xml
10/2/2023,305.73406,1.18364,CPI_20230913.pdf,CPI_20230913.xml
10/3/2023,305.77713,1.1838,CPI_20230913.pdf,CPI_20230913.xml
10/4/2023,305.82019,1.18397,CPI_20230913.pdf,CPI_20230913.xml
10/5/2023,305.86326,1.18414,CPI_20230913.pdf,CPI_20230913.xml
10/6/2023,305.90632,1.1843,CPI_20230913.pdf,CPI_20230913.xml
10/7/2023,305.94939,1.18447,CPI_20230913.pdf,CPI_20230913.xml
10/8/2023,305.99245,1.18464,CPI_20230913.pdf,CPI_20230913.xml
10/9/2023,306.03552,1.1848,CPI_20230913.pdf,CPI_20230913.xml
10/10/2023,306.07858,1.18497,CPI_20230913.pdf,CPI_20230913.xml
10/11/2023,306.12165,1.18514,CPI_20230913.pdf,CPI_20230913.xml
10/12/2023,306.16471,1.1853,CPI_20230913.pdf,CPI_20230913.xml
10/13/2023,306.20777,1.18547,CPI_20230913.pdf,CPI_20230913.xml
10/14/2023,306.25084,1.18564,CPI_20230913.pdf,CPI_20230913.xml
10/15/2023,306.2939,1.1858,CPI_20230913.pdf,CPI_20230913.xml
10/16/2023,306.33697,1.18597,CPI_20230913.pdf,CPI_20230913.xml
10/17/2023,306.38003,1.18614,CPI_20230913.pdf,CPI_20230913.xml
10/18/2023,306.4231,1.1863,CPI_20230913.pdf,CPI_20230913.xml
10/19/2023,306.46616,1.18647,CPI_20230913.pdf,CPI_20230913.xml
10/20/2023,306.50923,1.18664,CPI_20230913.pdf,CPI_20230913.xml
10/21/2023,306.55229,1.1868,CPI_20230913.pdf,CPI_20230913.xml
10/22/2023,306.59535,1.18697,CPI_20230913.pdf,CPI_20230913.xml
10/23/2023,306.63842,1.18714,CPI_20230913.pdf,CPI_20230913.xml
10/24/2023,306.68148,1.1873,CPI_20230913.pdf,CPI_20230913.xml
10/25/2023,306.72455,1.18747,CPI_20230913.pdf,CPI_20230913.xml
10/26/2023,306.76761,1.18764,CPI_20230913.pdf,CPI_20230913.xml
10/27/2023,306.81068,1.1878,CPI_20230913.pdf,CPI_20230913.xml
10/28/2023,306.85374,1.18797,CPI_20230913.pdf,CPI_20230913.xml
10/29/2023,306.89681,1.18814,CPI_20230913.pdf,CPI_20230913.xml
10/30/2023,306.93987,1.1883,CPI_20230913.pdf,CPI_20230913.xml
10/31/2023,306.98294,1.18847,CPI_20230913.pdf,CPI_20230913.xml
11/1/2023,307.026,1.18864,CPI_20231012.pdf,CPI_20231012.xml
11/2/2023,307.05143,1.18874,CPI_20231012.pdf,CPI_20231012.xml
11/3/2023,307.07687,1.18883,CPI_20231012.pdf,CPI_20231012.xml
11/4/2023,307.1023,1.18893,CPI_20231012.pdf,CPI_20231012.xml
11/5/2023,307.12773,1.18903,CPI_20231012.pdf,CPI_20231012.xml
11/6/2023,307.15317,1.18913,CPI_20231012.pdf,CPI_20231012.xml
11/7/2023,307.1786,1.18923,CPI_20231012.pdf,CPI_20231012.xml
11/8/2023,307.20403,1.18933,CPI_20231012.pdf,CPI_20231012.xml
11/9/2023,307.22947,1.18942,CPI_20231012.pdf,CPI_20231012.xml
11/10/2023,307.2549,1.18952,CPI_20231012.pdf,CPI_20231012.xml
11/11/2023,307.28033,1.18962,CPI_20231012.pdf,CPI_20231012.xml
11/12/2023,307.30577,1.18972,CPI_20231012.pdf,CPI_20231012.xml
11/13/2023,307.3312,1.18982,CPI_20231012.pdf,CPI_20231012.xml
11/14/2023,307.35663,1.18992,CPI_20231012.pdf,CPI_20231012.xml
11/15/2023,307.38207,1.19002,CPI_20231012.pdf,CPI_20231012.xml
11/16/2023,307.4075,1.19011,CPI_20231012.pdf,CPI_20231012.xml
11/17/2023,307.43293,1.19021,CPI_20231012.pdf,CPI_20231012.xml
11/18/2023,307.45837,1.19031,CPI_20231012.pdf,CPI_20231012.xml
11/19/2023,307.4838,1.19041,CPI_20231012.pdf,CPI_20231012.xml
11/20/2023,307.50923,1.19051,CPI_20231012.pdf,CPI_20231012.xml
11/21/2023,307.53467,1.19061,CPI_20231012.pdf,CPI_20231012.xml
11/22/2023,307.5601,1.1907,CPI_20231012.pdf,CPI_20231012.xml
11/23/2023,307.58553,1.1908,CPI_20231012.pdf,CPI_20231012.xml
11/24/2023,307.61097,1.1909,CPI_20231012.pdf,CPI_20231012.xml
11/25/2023,307.6364,1.191,CPI_20231012.pdf,CPI_20231012.xml
11/26/2023,307.66183,1.1911,CPI_20231012.pdf,CPI_20231012.xml
11/27/2023,307.68727,1.1912,CPI_20231012.pdf,CPI_20231012.xml
11/28/2023,307.7127,1.1913,CPI_20231012.pdf,CPI_20231012.xml
11/29/2023,307.73813,1.19139,CPI_20231012.pdf,CPI_20231012.xml
11/30/2023,307.76357,1.19149,CPI_20231012.pdf,CPI_20231012.xml
12/1/2023,307.789,1.19159,CPI_20231114.pdf,CPI_20231114.xml
12/2/2023,307.78519,1.19158,CPI_20231114.pdf,CPI_20231114.xml
12/3/2023,307.78139,1.19156,CPI_20231114.pdf,CPI_20231114.xml
12/4/2023,307.77758,1.19155,CPI_20231114.pdf,CPI_20231114.xml
12/5/2023,307.77377,1.19153,CPI_20231114.pdf,CPI_20231114.xml
12/6/2023,307.76997,1.19152,CPI_20231114.pdf,CPI_20231114.xml
12/7/2023,307.76616,1.1915,CPI_20231114.pdf,CPI_20231114.xml
12/8/2023,307.76235,1.19149,CPI_20231114.pdf,CPI_20231114.xml
12/9/2023,307.75855,1.19147,CPI_20231114.pdf,CPI_20231114.xml
12/10/2023,307.75474,1.19146,CPI_20231114.pdf,CPI_20231114.xml
12/11/2023,307.75094,1.19144,CPI_20231114.pdf,CPI_20231114.xml
12/12/2023,307.74713,1.19143,CPI_20231114.pdf,CPI_20231114.xml
12/13/2023,307.74332,1.19141,CPI_20231114.pdf,CPI_20231114.xml
12/14/2023,307.73952,1.1914,CPI_20231114.pdf,CPI_20231114.xml
12/15/2023,307.73571,1.19138,CPI_20231114.pdf,CPI_20231114.xml
12/16/2023,307.7319,1.19137,CPI_20231114.pdf,CPI_20231114.xml
